"time","temperature","humidity","relay1","relay2","relay3"
"2026-08-12 14:46:49.995854+07","34.7","61.2",1,0,0
"2026-08-12 14:47:20.053492+07","34.8","61.5",1,0,0
"2026-08-12 14:47:50.081775+07","34.9","59.9",1,0,0
"2026-08-12 14:48:20.111163+07","34.9","58.6",1,0,0
"2026-08-12 14:48:50.158548+07","34.9","60.5",1,0,0
"2026-08-12 14:49:20.219981+07","35","59.3",1,0,0
"2026-08-12 14:49:50.238094+07","35","59.7",1,0,0
"2026-08-12 14:50:20.226068+07","35","59.2",1,0,0
"2026-08-12 14:50:50.264137+07","35.1","58.8",1,0,0
"2026-08-12 14:51:20.300935+07","35.1","60.8",1,0,0
"2026-08-12 14:51:50.315441+07","35.1","59.4",1,0,0
"2026-08-12 14:52:20.353447+07","35","59.6",1,0,0
"2026-08-12 14:52:50.404397+07","35","58.3",1,0,0
"2026-08-12 14:53:20.424544+07","34.9","58.9",1,0,0
"2026-08-12 14:53:50.456447+07","34.9","58.9",1,0,0
"2026-08-12 14:54:20.493892+07","34.8","58.6",1,0,0
"2026-08-12 14:54:50.533284+07","34.7","59.1",1,0,0
"2026-08-12 14:55:20.573664+07","34.6","58.7",1,0,0
"2026-08-12 14:55:50.592857+07","34.5","59.5",1,0,0
"2026-08-12 14:56:20.630246+07","34.5","59.6",1,0,0
"2026-08-12 14:56:50.655762+07","34.6","59.6",1,0,0
"2026-08-12 14:57:20.704069+07","34.6","59.7",1,0,0
"2026-08-12 14:57:50.727393+07","34.4","60.7",1,0,0
"2026-08-12 14:58:20.774791+07","34.3","60.9",1,0,0
"2026-08-12 14:58:50.7905+07","34.2","60.7",1,0,0
"2026-08-12 14:59:20.865197+07","34.2","60.9",1,0,0
"2026-08-12 14:59:50.850917+07","34.2","60.8",1,0,0
"2026-08-12 15:00:20.894479+07","34.3","62",1,0,0
"2026-08-12 15:00:50.908707+07","34.2","61.4",1,0,0
"2026-08-12 15:01:20.954683+07","34.1","61.3",1,0,0
"2026-08-12 15:01:51.08422+07","34.1","62.6",1,0,0
"2026-08-12 15:02:20.999612+07","34.2","61.5",1,0,0
"2026-08-12 15:02:51.050763+07","34.3","62.4",1,0,0
"2026-08-12 15:03:21.177129+07","34.3","61.3",1,0,0
"2026-08-12 15:03:51.099859+07","34.3","59.8",1,0,0
"2026-08-12 15:04:21.129921+07","34.3","60.5",1,0,0
"2026-08-12 15:04:51.161211+07","34.2","60.8",1,0,0
"2026-08-12 15:05:21.200835+07","34","59.7",1,0,0
"2026-08-12 15:05:51.239245+07","33.8","61.3",1,0,0
"2026-08-12 15:06:21.377525+07","33.6","62.1",1,0,0
"2026-08-12 15:06:51.275108+07","33.4","62.6",1,0,0
"2026-08-12 15:07:21.317674+07","33.4","62.6",1,0,0
"2026-08-12 15:07:51.362865+07","33.5","62.8",1,0,0
"2026-08-12 15:08:21.386675+07","33.7","61",1,0,0
"2026-08-12 15:08:51.420895+07","33.9","60.9",1,0,0
"2026-08-12 15:09:51.556322+07","33.9","60",1,0,0
"2026-08-12 15:10:21.44516+07","33.9","61.8",1,0,0
"2026-08-12 15:10:51.446241+07","33.9","61.8",1,0,0
"2026-08-12 15:11:21.442669+07","33.9","60.4",1,0,0
"2026-08-12 15:11:51.464512+07","33.8","60.2",1,0,0
"2026-08-12 15:12:21.439665+07","33.8","60",1,0,0
"2026-08-12 15:12:51.446132+07","33.8","59.3",1,0,0
"2026-08-12 15:13:21.440011+07","33.8","61.2",1,0,0
"2026-08-12 15:13:51.44203+07","33.8","61.1",1,0,0
"2026-08-12 15:14:21.460862+07","33.7","62.6",1,0,0
"2026-08-12 15:14:51.45813+07","33.7","61.9",1,0,0
"2026-08-12 15:15:21.456469+07","33.7","60.2",1,0,0
"2026-08-12 15:15:51.448915+07","33.7","61.9",1,0,0
"2026-08-12 15:16:21.454316+07","33.9","59.9",1,0,0
"2026-08-12 15:16:51.449001+07","34","60.6",1,0,0
"2026-08-12 15:17:21.452545+07","34.1","60.3",1,0,0
"2026-08-12 15:17:51.465322+07","34.2","60.2",1,0,0
"2026-08-12 15:18:21.448981+07","34.3","61",1,0,0
"2026-08-12 15:18:51.4627+07","34.4","61.3",1,0,0
"2026-08-12 15:19:21.468503+07","34.4","59.4",1,0,0
"2026-08-12 15:19:51.438495+07","34.4","59",1,0,0
"2026-08-12 15:20:21.56629+07","34.5","61.2",1,0,0
"2026-08-12 15:20:51.463794+07","34.5","59.8",1,0,0
"2026-08-12 15:21:21.452042+07","34.6","60",1,0,0
"2026-08-12 15:21:51.573279+07","34.6","60",1,0,0
"2026-08-12 15:22:21.450213+07","34.5","60.6",1,0,0
"2026-08-12 15:22:51.46332+07","34.5","61.4",1,0,0
"2026-08-12 15:23:21.454786+07","34.5","60.5",1,0,0
"2026-08-12 15:23:51.450414+07","34.5","61.1",1,0,0
"2026-08-12 15:24:21.462764+07","34.5","60.1",1,0,0
"2026-08-12 15:24:51.458298+07","34.4","60.5",1,0,0
"2026-08-12 15:25:21.470261+07","34.4","61",1,0,0
"2026-08-12 15:25:51.496633+07","34.4","62.3",1,0,0
"2026-08-12 15:26:21.549454+07","34.4","61.7",1,0,0
"2026-08-12 15:26:51.584684+07","34.4","60.8",1,0,0
"2026-08-12 15:27:21.604317+07","34.5","61.1",1,0,0
"2026-08-12 15:27:51.642373+07","34.5","60.9",1,0,0
"2026-08-12 15:28:21.673377+07","34.5","59.6",1,0,0
"2026-08-12 15:28:51.808299+07","34.6","59.6",1,0,0
"2026-08-12 15:29:21.750138+07","34.6","60",1,0,0
"2026-08-12 15:29:51.76217+07","34.7","61",1,0,0
"2026-08-12 15:30:21.797556+07","34.7","60.2",1,0,0
"2026-08-12 15:30:51.82191+07","34.8","59.8",1,0,0
"2026-08-12 15:31:21.848456+07","34.8","59.8",1,0,0
"2026-08-12 15:31:51.895975+07","34.8","59.4",1,0,0
"2026-08-12 15:32:22.052056+07","34.8","59",1,0,0
"2026-08-12 15:32:51.963591+07","34.9","60.5",1,0,0
"2026-08-12 15:33:21.994003+07","35","60.1",1,0,0
"2026-08-12 15:33:52.127566+07","35","60.6",1,0,0
"2026-08-12 15:34:22.067417+07","35","59.3",1,0,0
"2026-08-12 15:34:52.097751+07","35","59.3",1,0,0
"2026-08-12 15:35:22.133142+07","35","59.1",1,0,0
"2026-08-12 15:35:52.148215+07","35","58.8",1,0,0
"2026-08-12 15:36:22.306104+07","34.9","59.8",1,0,0
"2026-08-12 15:36:52.219445+07","34.8","59.6",1,0,0
"2026-08-12 15:37:22.264488+07","34.8","59.3",1,0,0
"2026-08-12 15:37:52.293382+07","34.8","60",1,0,0
"2026-08-12 15:38:22.316629+07","34.9","59",1,0,0
"2026-08-12 15:38:52.35126+07","34.9","58.9",1,0,0
"2026-08-12 15:39:22.38188+07","34.7","59.5",1,0,0
"2026-08-12 15:39:52.423917+07","34.6","59.1",1,0,0
"2026-08-12 15:40:22.453496+07","34.4","58.8",1,0,0
"2026-08-12 15:40:52.472916+07","34.1","58.7",1,0,0
"2026-08-12 15:41:22.508823+07","33.8","59",1,0,0
"2026-08-12 15:41:52.543464+07","33.8","59.7",1,0,0
"2026-08-12 15:42:22.685958+07","33.7","59",1,0,0
"2026-08-12 15:42:52.603021+07","33.7","59.6",1,0,0
"2026-08-12 15:43:22.644632+07","33.5","60.2",1,0,0
"2026-08-12 15:43:52.673907+07","33.4","60.8",1,0,0
"2026-08-12 15:44:22.691175+07","33.5","59.6",1,0,0
"2026-08-12 15:44:52.736947+07","33.6","60.6",1,0,0
"2026-08-12 15:45:22.920186+07","33.8","59.7",1,0,0
"2026-08-12 15:45:53.281264+07","33.8","58.7",1,0,0
"2026-08-12 15:46:22.828535+07","33.8","59.1",1,0,0
"2026-08-12 15:46:52.85945+07","33.9","59.9",1,0,0
"2026-08-12 15:47:22.897939+07","34","60.6",1,0,0
"2026-08-12 15:47:52.922532+07","34.1","59.3",1,0,0
"2026-08-12 15:48:22.955615+07","34.2","58.4",1,0,0
"2026-08-12 15:48:52.982341+07","34.3","59.1",1,0,0
"2026-08-12 15:49:23.022782+07","34.3","58.9",1,0,0
"2026-08-12 15:49:53.055577+07","34.3","58.9",1,0,0
"2026-08-12 15:50:23.195939+07","34.3","58.4",1,0,0
"2026-08-12 15:50:53.112934+07","34.2","58",1,0,0
"2026-08-12 15:51:23.144075+07","34.2","58.6",1,0,0
"2026-08-12 15:51:53.176964+07","34.2","59.3",1,0,0
"2026-08-12 15:52:23.342391+07","34.2","59.3",1,0,0
"2026-08-12 15:52:53.362774+07","34.2","58.3",1,0,0
"2026-08-12 15:53:23.271642+07","34.1","59.9",1,0,0
"2026-08-12 15:53:53.349818+07","34.1","59.4",1,0,0
"2026-08-12 15:54:23.440076+07","34","60.3",1,0,0
"2026-08-12 15:54:53.493342+07","34","58.8",1,0,0
"2026-08-12 15:55:23.415086+07","34","59.2",1,0,0
"2026-08-12 15:55:53.559675+07","34.1","61.2",1,0,0
"2026-08-12 15:56:23.471038+07","34.1","59.5",1,0,0
"2026-08-12 15:56:53.537916+07","34.1","58.6",1,0,0
"2026-08-12 15:57:23.559992+07","34","58.2",1,0,0
"2026-08-12 15:57:53.570413+07","33.7","58.7",1,0,0
"2026-08-12 15:58:23.714147+07","33.4","58.3",1,0,0
"2026-08-12 15:58:53.639609+07","33.2","58.6",1,0,0
"2026-08-12 15:59:23.687503+07","33","59.5",1,0,0
"2026-08-12 15:59:53.705341+07","32.9","60.7",1,0,0
"2026-08-12 16:00:23.718212+07","32.9","60.2",1,0,0
"2026-08-12 16:00:53.760496+07","32.9","61.1",1,0,0
"2026-08-12 16:01:23.79593+07","32.9","61.3",1,0,0
"2026-08-12 16:01:53.828679+07","33","61.9",1,0,0
"2026-08-12 16:02:23.866139+07","33","62.2",1,0,0
"2026-08-12 16:02:53.907271+07","33.1","61.1",1,0,0
"2026-08-12 16:03:23.950889+07","33.1","60.9",1,0,0
"2026-08-12 16:03:53.968373+07","33.1","61.9",1,0,0
"2026-08-12 16:04:23.994256+07","33.1","61.6",1,0,0
"2026-08-12 16:04:54.042255+07","33.1","60.3",1,0,0
"2026-08-12 16:05:24.055931+07","33.1","61",1,0,0
"2026-08-12 16:05:54.101871+07","33.1","61.1",1,0,0
"2026-08-12 16:06:24.128316+07","33.2","59.8",1,0,0
"2026-08-12 16:06:54.273984+07","33.2","60.8",1,0,0
"2026-08-12 16:07:24.188273+07","33.3","61.3",1,0,0
"2026-08-12 16:07:54.233887+07","33.3","59.7",1,0,0
"2026-08-12 16:08:24.291097+07","33.3","58.9",1,0,0
"2026-08-12 16:08:54.289041+07","33.2","59.6",1,0,0
"2026-08-12 16:09:24.320231+07","33.1","59.4",1,0,0
"2026-08-12 16:09:54.355341+07","33","60.8",1,0,0
"2026-08-12 16:10:25.389256+07","33","59.8",1,0,0
"2026-08-12 16:10:54.426932+07","33","60.7",1,0,0
"2026-08-13 08:41:29.21777+07","33.9","62.5",1,0,0
"2026-08-13 08:42:02.972544+07","34","61.8",1,0,0
"2026-08-13 08:42:29.166122+07","34.1","61.1",1,0,0
"2026-08-13 08:42:58.680427+07","34.3","63.6",1,0,0
"2026-08-13 08:43:28.754293+07","34.3","63.1",1,0,0
"2026-08-13 08:43:58.820557+07","34.5","63.2",1,0,0
"2026-08-13 08:44:28.993134+07","34.6","61.4",1,0,0
"2026-08-13 08:44:59.134394+07","34.7","59.3",1,0,0
"2026-08-13 08:45:28.587577+07","34.6","58.9",1,0,0
"2026-08-13 08:45:58.547025+07","34.6","60.3",1,0,0
"2026-08-13 08:46:28.546473+07","34.7","58.9",1,0,0
"2026-08-13 08:46:58.556957+07","34.7","60.1",1,0,0
"2026-08-13 08:47:28.550051+07","34.6","59.3",1,0,0
"2026-08-13 08:47:58.635364+07","34.6","58.4",1,0,0
"2026-08-13 08:48:28.550056+07","34.6","57.9",1,0,0
"2026-08-13 08:48:58.557662+07","34.6","57.5",1,0,0
"2026-08-13 08:49:28.532657+07","34.6","59.8",1,0,0
"2026-08-13 08:49:58.55077+07","34.6","59",1,0,0
"2026-08-13 08:50:28.567872+07","34.5","59.5",1,0,0
"2026-08-13 08:50:58.633396+07","34.4","61.5",1,0,0
"2026-08-13 08:51:28.675055+07","34.3","63.3",1,0,0
"2026-08-13 08:51:58.557848+07","34.3","59.5",1,0,0
"2026-08-13 08:52:28.550723+07","34.2","60.8",1,0,0
"2026-08-13 08:52:58.604789+07","34.2","59.4",1,0,0
"2026-08-13 08:53:28.66568+07","34.3","62.5",1,0,0
"2026-08-13 08:53:58.671919+07","34.3","57.9",1,0,0
"2026-08-13 08:54:28.68827+07","34.2","60.1",1,0,0
"2026-08-13 08:54:58.724966+07","34.2","61.1",1,0,0
"2026-08-13 08:55:28.911938+07","34.2","60.8",1,0,0
"2026-08-13 08:55:58.799134+07","34.3","60.1",1,0,0
"2026-08-13 08:56:28.935526+07","34.2","58.4",1,0,0
"2026-08-13 08:56:58.856599+07","34.1","60.3",1,0,0
"2026-08-13 08:57:28.898379+07","34.1","60.2",1,0,0
"2026-08-13 08:57:58.968313+07","34.1","58.5",1,0,0
"2026-08-13 08:58:59.007765+07","33.9","61.4",1,0,0
"2026-08-13 08:59:28.957046+07","33.9","61.5",1,0,0
"2026-08-13 08:59:58.973536+07","33.8","60",1,0,0
"2026-08-13 09:00:29.10883+07","33.8","63.1",1,0,0
"2026-08-13 09:00:58.957612+07","33.8","65.5",1,0,0
"2026-08-13 09:01:29.144517+07","33.8","61",1,0,0
"2026-08-13 09:01:59.070735+07","33.9","62.8",1,0,0
"2026-08-13 09:02:28.990602+07","33.9","63.3",1,0,0
"2026-08-13 09:02:59.020629+07","34","61.7",1,0,0
"2026-08-13 09:03:29.0485+07","34.1","61.8",1,0,0
"2026-08-13 09:03:59.102245+07","34.3","61.9",1,0,0
"2026-08-13 09:04:29.11497+07","34.4","58.9",1,0,0
"2026-08-13 09:04:59.253034+07","34.4","57.6",1,0,0
"2026-08-13 09:05:29.186869+07","34.4","58.3",1,0,0
"2026-08-13 09:05:59.216076+07","34.5","60.6",1,0,0
"2026-08-13 09:06:29.271875+07","34.5","61.9",1,0,0
"2026-08-13 09:06:59.277271+07","34.5","59.8",1,0,0
"2026-08-13 09:07:29.386614+07","34.5","60.6",1,0,0
"2026-08-13 09:07:59.357999+07","34.4","61.1",1,0,0
"2026-08-13 09:08:29.395994+07","34.3","59",1,0,0
"2026-08-13 09:08:59.407519+07","34.1","59.7",1,0,0
"2026-08-13 09:09:29.479375+07","34","59.8",1,0,0
"2026-08-13 09:09:59.476892+07","33.9","60.2",1,0,0
"2026-08-13 09:10:29.527285+07","33.9","61.9",1,0,0
"2026-08-13 09:10:59.596386+07","33.9","61.6",1,0,0
"2026-08-13 09:11:29.595014+07","33.9","62",1,0,0
"2026-08-13 09:11:59.776019+07","33.9","59.3",1,0,0
"2026-08-13 09:12:29.760281+07","34","60.8",1,0,0
"2026-08-13 09:12:59.666044+07","34","60.3",1,0,0
"2026-08-13 09:13:29.702898+07","34","60.9",1,0,0
"2026-08-13 09:13:59.775912+07","34","59.9",1,0,0
"2026-08-13 09:14:29.776784+07","33.9","60",1,0,0
"2026-08-13 09:14:59.924203+07","33.9","60",1,0,0
"2026-08-13 09:15:29.925608+07","33.8","60",1,0,0
"2026-08-13 09:15:59.861349+07","33.8","60",1,0,0
"2026-08-13 09:16:29.990772+07","33.7","60.5",1,0,0
"2026-08-13 09:16:59.919932+07","33.8","61",1,0,0
"2026-08-13 09:17:29.975951+07","33.7","60.7",1,0,0
"2026-08-13 09:17:59.971819+07","33.7","62",1,0,0
"2026-08-13 09:18:30.015781+07","33.7","61.4",1,0,0
"2026-08-13 09:19:00.062425+07","33.7","62.5",1,0,0
"2026-08-13 09:19:30.088878+07","33.8","63.3",1,0,0
"2026-08-13 09:20:00.102149+07","33.8","61.7",1,0,0
"2026-08-13 09:20:30.189166+07","33.8","60.4",1,0,0
"2026-08-13 09:21:00.20361+07","33.8","62.2",1,0,0
"2026-08-13 09:21:30.205774+07","33.8","61.9",1,0,0
"2026-08-13 09:22:00.243637+07","33.8","61.4",1,0,0
"2026-08-13 09:22:30.290776+07","33.8","60.7",1,0,0
"2026-08-13 09:23:00.346602+07","33.8","60.9",1,0,0
"2026-08-13 09:23:30.327467+07","33.7","62.9",1,0,0
"2026-08-13 09:24:00.37267+07","33.8","61.6",1,0,0
"2026-08-13 09:24:30.394218+07","33.8","62.4",1,0,0
"2026-08-13 09:25:00.472887+07","33.8","61.5",1,0,0
"2026-08-13 09:25:30.4683+07","33.9","59.9",1,0,0
"2026-08-13 09:26:00.503241+07","33.8","60.8",1,0,0
"2026-08-13 09:26:30.591364+07","33.8","61.6",1,0,0
"2026-08-13 09:27:00.552225+07","33.8","60.6",1,0,0
"2026-08-13 09:27:30.65252+07","33.8","61.6",1,0,0
"2026-08-13 09:28:00.626353+07","33.7","60.3",1,0,0
"2026-08-13 09:28:30.783475+07","33.8","63.7",1,0,0
"2026-08-13 09:29:00.811026+07","33.8","61.7",1,0,0
"2026-08-13 09:29:30.74915+07","33.9","62.2",1,0,0
"2026-08-13 09:30:00.752501+07","33.8","62.5",1,0,0
"2026-08-13 09:30:30.849325+07","33.9","61.3",1,0,0
"2026-08-13 09:31:00.808323+07","33.8","62.5",1,0,0
"2026-08-13 09:31:30.867258+07","33.8","62.6",1,0,0
"2026-08-13 09:32:00.877711+07","33.8","61.1",1,0,0
"2026-08-13 09:32:30.964082+07","33.8","62.9",1,0,0
"2026-08-13 09:33:00.929404+07","33.8","61.8",1,0,0
"2026-08-13 09:33:31.078241+07","33.8","62.9",1,0,0
"2026-08-13 09:34:01.022769+07","33.9","62",1,0,0
"2026-08-13 09:34:31.107336+07","33.9","61.7",1,0,0
"2026-08-13 09:35:01.057909+07","33.9","59.8",1,0,0
"2026-08-13 09:35:31.138884+07","34","60.7",1,0,0
"2026-08-13 09:36:01.333047+07","33.9","60.8",1,0,0
"2026-08-13 09:36:31.163747+07","33.9","61.5",1,0,0
"2026-08-13 09:37:01.238525+07","33.9","61.8",1,0,0
"2026-08-13 09:37:31.347926+07","34","61.2",1,0,0
"2026-08-13 09:38:01.255195+07","34.1","61.4",1,0,0
"2026-08-13 09:38:31.314084+07","34","61.8",1,0,0
"2026-08-13 09:39:01.352588+07","33.8","62.2",1,0,0
"2026-08-13 09:39:31.372951+07","33.7","61.7",1,0,0
"2026-08-13 09:40:01.928604+07","33.7","60.3",1,0,0
"2026-08-13 09:40:31.534485+07","33.6","61.4",1,0,0
"2026-08-13 09:41:01.467666+07","33.5","62.5",1,0,0
"2026-08-13 09:41:31.496599+07","33.4","61.6",1,0,0
"2026-08-13 09:42:02.782471+07","33.2","62.5",1,0,0
"2026-08-13 09:42:31.606484+07","32.9","61",1,0,0
"2026-08-13 09:43:01.651081+07","32.7","62.8",1,0,0
"2026-08-13 09:43:31.607667+07","32.6","63.5",1,0,0
"2026-08-13 09:44:01.65802+07","32.4","65",1,0,0
"2026-08-13 09:44:31.68197+07","32.4","65.4",1,0,0
"2026-08-13 09:45:02.261621+07","32.3","65.3",1,0,0
"2026-08-13 09:45:31.74379+07","32.3","64.1",1,0,0
"2026-08-13 09:46:01.782254+07","32.2","64.7",1,0,0
"2026-08-13 09:46:31.809475+07","32.1","64.3",1,0,0
"2026-08-13 09:47:01.872742+07","32.1","64.8",1,0,0
"2026-08-13 09:47:31.884421+07","32.1","66.2",1,0,0
"2026-08-13 09:48:01.915792+07","32.1","66",1,0,0
"2026-08-13 09:48:31.935212+07","32.1","65.2",1,0,0
"2026-08-13 09:49:01.970534+07","32.2","65.4",1,0,0
"2026-08-13 09:49:32.022736+07","32.2","65.1",1,0,0
"2026-08-13 09:50:02.046135+07","32.2","65.2",1,0,0
"2026-08-13 09:50:32.119904+07","32.3","64.3",1,0,0
"2026-08-13 09:51:02.100971+07","32.3","64.6",1,0,0
"2026-08-13 09:51:32.151307+07","32.2","66",1,0,0
"2026-08-13 09:52:02.204309+07","32.2","64.2",1,0,0
"2026-08-13 09:52:32.223839+07","32.2","65.3",1,0,0
"2026-08-13 09:53:02.245921+07","32.2","65.8",1,0,0
"2026-08-13 09:53:32.400947+07","32.1","66",1,0,0
"2026-08-13 09:54:02.664849+07","32.2","65",1,0,0
"2026-08-13 09:54:32.365396+07","32.1","65.9",1,0,0
"2026-08-13 09:55:02.355907+07","32.2","66",1,0,0
"2026-08-13 09:55:32.407287+07","32.1","66.2",1,0,0
"2026-08-13 09:56:02.438475+07","32.1","67.6",1,0,0
"2026-08-13 09:56:32.460982+07","32.1","68.9",1,0,0
"2026-08-13 09:57:02.487449+07","32.1","64.1",1,0,0
"2026-08-13 09:57:32.531417+07","32.2","67.9",1,0,0
"2026-08-13 09:58:02.545397+07","32.2","65.8",1,0,0
"2026-08-13 09:58:32.588646+07","32.3","68",1,0,0
"2026-08-13 09:59:02.621625+07","32.5","67",1,0,0
"2026-08-13 09:59:32.662979+07","32.8","66.9",1,0,0
"2026-08-13 10:00:02.672604+07","33","64.8",1,0,0
"2026-08-13 10:00:32.715341+07","33.3","64.6",1,0,0
"2026-08-13 10:01:02.769666+07","33.5","65.9",1,0,0
"2026-08-13 10:01:32.782806+07","33.6","63.7",1,0,0
"2026-08-13 10:02:02.816641+07","33.8","62.3",1,0,0
"2026-08-13 10:02:32.846457+07","33.8","60.5",1,0,0
"2026-08-13 10:03:02.877236+07","33.9","62.3",1,0,0
"2026-08-13 10:03:32.930145+07","34","60.6",1,0,0
"2026-08-13 10:04:02.960412+07","34","59.5",1,0,0
"2026-08-13 10:04:32.999537+07","33.9","59.6",1,0,0
"2026-08-13 10:05:03.074271+07","33.9","63.1",1,0,0
"2026-08-13 10:05:33.087548+07","33.8","59.5",1,0,0
"2026-08-13 10:06:03.977883+07","33.8","62",1,0,0
"2026-08-13 10:06:33.113577+07","33.9","63.5",1,0,0
"2026-08-13 10:07:03.128329+07","34","63.6",1,0,0
"2026-08-13 10:07:33.29538+07","34.2","64.7",1,0,0
"2026-08-13 10:08:03.20408+07","34.3","65.6",1,0,0
"2026-08-13 10:08:33.346254+07","34.5","62.7",1,0,0
"2026-08-13 10:09:03.249646+07","34.6","62.6",1,0,0
"2026-08-13 10:09:33.295232+07","34.6","62.9",1,0,0
"2026-08-13 10:10:03.351482+07","34.7","61.4",1,0,0
"2026-08-13 10:10:33.378511+07","34.8","60.9",1,0,0
"2026-08-13 10:11:03.377769+07","34.7","58.5",1,0,0
"2026-08-13 10:11:33.435774+07","34.5","59.4",1,0,0
"2026-08-13 10:12:03.445296+07","34.3","62.2",1,0,0
"2026-08-13 10:12:33.487709+07","34.2","62.4",1,0,0
"2026-08-13 10:13:03.512137+07","34","61.2",1,0,0
"2026-08-13 10:13:33.61253+07","33.9","61.8",1,0,0
"2026-08-13 10:14:03.688997+07","33.7","61.1",1,0,0
"2026-08-13 10:14:33.665235+07","33.5","60.4",1,0,0
"2026-08-13 10:15:03.664907+07","33.3","62.2",1,0,0
"2026-08-13 10:15:33.673477+07","33.3","64.7",1,0,0
"2026-08-13 10:16:03.71808+07","33.3","63.7",1,0,0
"2026-08-13 10:16:33.738975+07","33.4","62",1,0,0
"2026-08-13 10:17:03.772984+07","33.4","62.8",1,0,0
"2026-08-13 10:17:33.818803+07","33.5","63.7",1,0,0
"2026-08-13 10:18:03.841256+07","33.5","65.1",1,0,0
"2026-08-13 10:18:33.873031+07","33.7","64.4",1,0,0
"2026-08-13 10:19:03.9322+07","33.8","63.5",1,0,0
"2026-08-13 10:19:33.920298+07","33.7","61.6",1,0,0
"2026-08-13 10:20:04.074775+07","33.6","62.2",1,0,0
"2026-08-13 10:20:33.999418+07","33.4","63.7",1,0,0
"2026-08-13 10:21:04.027849+07","33.3","64.3",1,0,0
"2026-08-13 10:21:34.09482+07","33.3","63.5",1,0,0
"2026-08-13 10:22:04.1345+07","33.2","64.4",1,0,0
"2026-08-13 10:22:34.123566+07","33.1","63.7",1,0,0
"2026-08-13 10:23:04.154675+07","33.2","63.9",1,0,0
"2026-08-13 10:23:34.186414+07","33.2","63.1",1,0,0
"2026-08-13 10:24:04.312747+07","33.2","61.8",1,0,0
"2026-08-13 10:24:34.353774+07","33.2","64.3",1,0,0
"2026-08-13 10:25:04.265378+07","33.2","63.4",1,0,0
"2026-08-13 10:25:34.339092+07","33.2","64.7",1,0,0
"2026-08-13 10:26:04.442445+07","33.1","63.3",1,0,0
"2026-08-13 10:26:34.398201+07","33.2","63.2",1,0,0
"2026-08-13 10:27:04.638213+07","33.2","64.8",1,0,0
"2026-08-13 10:27:34.551034+07","33.2","64.2",1,0,0
"2026-08-13 10:28:04.474586+07","33.3","62.5",1,0,0
"2026-08-13 10:28:34.500853+07","33.4","64.2",1,0,0
"2026-08-13 10:29:04.564969+07","33.4","65.3",1,0,0
"2026-08-13 10:29:34.571821+07","33.4","63.2",1,0,0
"2026-08-13 10:30:04.702697+07","33.5","64.3",1,0,0
"2026-08-13 10:30:34.651697+07","33.6","66.4",1,0,0
"2026-08-13 10:31:04.661912+07","33.6","63.1",1,0,0
"2026-08-13 10:31:34.695197+07","33.7","64.4",1,0,0
"2026-08-13 10:32:04.769925+07","33.8","64.5",1,0,0
"2026-08-13 10:32:34.772425+07","33.9","62.1",1,0,0
"2026-08-13 10:33:04.802172+07","33.9","61",1,0,0
"2026-08-13 10:33:34.831457+07","33.9","63.3",1,0,0
"2026-08-13 10:34:04.854993+07","33.8","63.7",1,0,0
"2026-08-13 10:34:34.897604+07","33.6","62.4",1,0,0
"2026-08-13 10:35:04.934014+07","33.6","63.3",1,0,0
"2026-08-13 10:35:34.955769+07","33.5","63",1,0,0
"2026-08-13 10:36:04.972213+07","33.4","62.8",1,0,0
"2026-08-13 10:36:35.018233+07","33.4","64.3",1,0,0
"2026-08-13 10:37:05.06151+07","33.5","66.2",1,0,0
"2026-08-13 10:37:35.097926+07","33.5","66.1",1,0,0
"2026-08-13 10:38:05.111134+07","33.6","63.5",1,0,0
"2026-08-13 10:38:35.155195+07","33.6","63.4",1,0,0
"2026-08-13 10:39:05.292681+07","33.7","63.2",1,0,0
"2026-08-13 10:39:35.211288+07","33.7","61.8",1,0,0
"2026-08-13 10:40:05.250429+07","33.6","62.3",1,0,0
"2026-08-13 10:40:35.270282+07","33.6","63.2",1,0,0
"2026-08-13 10:41:05.304826+07","33.5","62",1,0,0
"2026-08-13 10:41:35.338515+07","33.5","62.6",1,0,0
"2026-08-13 10:42:05.355823+07","33.5","62.4",1,0,0
"2026-08-13 10:42:35.435094+07","33.6","64.2",1,0,0
"2026-08-13 10:43:05.439553+07","33.7","62.2",1,0,0
"2026-08-13 10:43:35.589317+07","33.8","63.2",1,0,0
"2026-08-13 10:44:05.502898+07","33.8","61.4",1,0,0
"2026-08-13 10:44:35.538961+07","33.8","62.2",1,0,0
"2026-08-13 10:45:05.572964+07","33.8","63.6",1,0,0
"2026-08-13 10:45:35.598202+07","33.8","62.2",1,0,0
"2026-08-13 10:46:05.636969+07","33.8","62.7",1,0,0
"2026-08-13 10:46:35.667705+07","33.9","62.7",1,0,0
"2026-08-13 10:47:05.671236+07","33.9","62.5",1,0,0
"2026-08-13 10:47:35.719808+07","33.9","61.7",1,0,0
"2026-08-13 10:48:05.752009+07","33.8","63.6",1,0,0
"2026-08-13 10:48:35.789678+07","33.9","63.3",1,0,0
"2026-08-13 10:49:05.805587+07","33.9","62.8",1,0,0
"2026-08-13 10:49:35.860749+07","33.9","63.6",1,0,0
"2026-08-13 10:50:05.892692+07","34","61.6",1,0,0
"2026-08-13 10:50:35.922511+07","34","63.1",1,0,0
"2026-08-13 10:51:05.949801+07","33.9","62.8",1,0,0
"2026-08-13 10:51:35.988595+07","33.8","62.9",1,0,0
